TEXT,MANUAL LABEL,AUTO LABEL
"START NEXT ""Unfortunately many people find themselves in the situation you are in now that court records are easily accessible online. It's not unusual that household members are named in eviction cases when they probably should not have been named. Often those household members don't know that they have been made a party to the case and don't know that a judgment could enter against them if they don't take action to appear in the case. I have several questions that I hope you can answer so that I can better advise you of your options.What type of housing is Norwest Woods? Is it Section ###? If it is subsidized is a housing authority involved or is the subsidy attached to the apartment?I understand that you were a member of your mother's household and your mother was head of household. Do you know whether you were listed on the lease as a tenant or only as an occupant? Did you sign the lease? Are you able to get a copy of the lease? You said that your mother has paid off the balance and still lives in the apartment. Has she contacted the landlord to ask that the case be dismissed? I suggest that you try to have the judgment against you vacated and the claim against you dismissed. The landlord may be willing to file an agreement to vacate the judgment and dismiss the case against you. If the landlord is not willing to do this by agreement you can file a motion for relief from judgment. I may be able to advise you on how to do that once you answer the questions I asked above.Even if you are not able to get the judgment vacated  you may be able to appeal any housing denial. If you were not a named tenant on the lease you would not have been responsible for the rent and should not have had a judgment enter against you. "" NEXT ""Did you get a notice saying that you were rejected from housing because of the eviction judgment? If so please post a copy of that notice. It would be helpful for me to see the notice in order to give you more information and advice on how to respond to that."" NEXT ""One more suggestion is to contact MetroWest Legal ServicesPhone Number: ###-### 800-###Apply Online: https://www.mwlegal.org/getlegalhelp/online-intake-formThey may be able to provide direct legal representation which I can't do through this forum. "" NEXT ""Hello ###Here are the answers to your questions###. Norwest Woods is a section ###. My mother has a section ### yes I was named as tenant on the lease and did sign the lease when my mother moved inI have a copy of the lease and my mom has spoken with ### Hill Realty who operates Norwest Woods and they told her she has to contact the court which she and I have done and they tell us its not them so I'm feeling that we are getting the run around and this is stopping me from getting an apartment as I'm currently in a shelter with my ###"" NEXT ""It does sound like you're getting the run around. Contacting the court will not be enough. You will need to file a motion to vacate the judgment. If the landlord ### (agrees) to the motion the court will allow the motion possibly without even have to schedule a hearing. If the landlord will not assent to the motion you can file a motion to vacate the judgment. If the landlord opposes the motion the court will decide whether to allow it. It may be difficult for you to get the judgment vacated. If you signed the lease you probably were legally responsible for paying the rent along with your mother. If you did not appear in court a judgment entered against you by default. You could try to get the default judgment vacated. You would need to show two things: (###) that you had a good reason why you did not appear in court and (###) that you had a defense to the eviction. The documents in the eviction case are not scanned into the online court system so I can't view them. I understand that you did not know about the eviction which would explain why you did not appear in court. However if service of the eviction complaint was properly made the court might not consider the fact that you did not actually know about the case. Service of an eviction case is properly made if it is served in hand to the defendant or if it is left at the residence and a second copy mailed. Even if the court would accept your reason for not appearing in court what defense would you have had to the eviction? I see on the court docket that your mother filed an Answer. I can't see the Answer as it isn't scanned into the system. Also the agreement made in the case is not scanned in. If you can provide me with information about these issues I might be able to provide you with additional advice.Are you able to post a copy of the housing denial? As I said in my previous reply you might have more success trying to appeal the denial than you may have trying to get the court judgment vacated. I have copied and pasted the docket entries from the eviction case below. When a judgment enters against multiple defendants for the same amount the defendants are ""jointly and severally liable."" This means that the plaintiff can recover the judgment against any or all of the defendants but the plaintiff cannot recover more than the total amount which in this case was $3987.67. If your mother has paid the judgment the plaintiff should have filed a ""satisfaction of judgment"" with the court. Even if you can't get the judgment vacated you should be able to get the landlord to file a notice of ""satisfaction of judgment."" That could help in any appeal of a housing denial.Once again I suggest you contact MetroWest Legal Services. I don't know whether they will be able to represent you but it they can it would be better to have direct representation. Here are the docket entries: ###754SU###. Agent for Norwest Woods LLC v. ### ###Case Type: Summary ProcessCase Status: Disposed for Statistical PurposesFile Date ###DCM Track: Initiating Action:Summary Process - Residential (c###39)Status Date: ###Property Address###### MA 0###06###All InformationPartyJudgmentEventDocketDispositionParty Information### Hill Realty Corp. Agent for Norwest Woods LLC - PlaintiffAliasParty AttorneyAttorney### Esq. ### LBar Code346660AddressPhone NumberMore Party Information### ### - DefendantAliasParty AttorneyMore Party InformationBissainthe ### - DefendantAliasParty AttorneyMore Party InformationBissainthe Nesly- DefendantAliasParty AttorneyMore Party InformationJudgmentsDateTypeMethodForAgainst###Judgment for Plaintiff for Possession and Rent by agreement of the parties### Hill Realty Corp. Agent for Norwest Woods LLC### ######Judgment for Plaintiff for Possession and Rent after default### Hill Realty Corp. Agent for Norwest Woods LLCBissainthe NeslyEventsDateSessionLocationTypeEvent JudgeResult### ###0:###Summary Process SessionBench Trial (CV)Held### ###0:###Summary Process SessionMotion Hearing (CV)Not Held But Event ResolvedDocket InformationDocket DateDocket TextAmount OwedImage Avail.###Appearance filed On this date ### L ### Esq. added as Private Counsel for Plaintiff ### Hill Realty Corp. Agent for Norwest Woods LLC###Complaint filed###Termination notice filed (Uniform Summary Process Rule ###).###Event Scheduled Event: Bench Trial (CV) Date: ### Time: ###0:###: Held###Answer filed by ### ###.###Millitary affidavit filed as to party's millitary service. (Servicemembers Civil Relief Act P.L. ###08-###89 Â§###0### ###.S.C. App. Â§4######).###Event Resulted Judge: Pomarole Hon. ### J The following event: Bench Trial (CV) scheduled for ### ###0:###: Result: Held###Agreement for judgment for ### Hill Realty Corp. Agent for Norwest Woods LLC against ### ### after mediation. Judge: Pomarole Hon. ### J###Judgment Entered:: Judgment for Plaintiff for Possession and Rent  by agreement of the parties Presiding: Hon. ### J Pomarole Judgment For: ### Hill Realty Corp. Agent for Norwest Woods LLC Judgment Against: ### ### Terms of Judgment: Interest Begins: ### Jdgmnt Date: ### Interest Rate: .###: .###: Damage Amt: 368###.###: ###95.###: 5.###: ###.###: 3970.###: SEE ATTACHED AGREEMENT###Judgment Entered:: Judgment for Plaintiff for Possession and Rent  after default Presiding: Hon. ### J Pomarole Judgment For: ### Hill Realty Corp. Agent for Norwest Woods LLC Judgment Against: ### Bissainthe Nesly Bissainthe Terms of Judgment: Interest Begins: ### Jdgmnt Date: ### Interest Rate: .###: .###: Damage Amt: 368###.###: ###95.###: 5.###: ###.###: 3970.######Execution Issued: Execution on Money Judgment Judgment Debtor: Bissainthe ### / Bissainthe Nesly Judgment Creditor: ### Hill Realty Corp. Agent for Norwest Woods LLC Terms of Execution: EXON Issuance Date: ### Judgment Total: 3970.###. Rate: .###. Total: ###6.###: 3987.###: 3987.67###Event Scheduled Event: Motion Hearing (CV) Date: ### Time: ###0:###: Not Held But Event Resolved###Motion to Issue Execution for Possession as to ### ### filed by ### Hill Realty Corp. Agent for Norwest Woods LLC.###Event Resulted Judge: Pomarole Hon. ### J The following event: Motion Hearing (CV) scheduled for ### ###0:###: Result: Not Held But Event Resolved###Notice filed by ### Hill Realty Corp. to take Motion off list ### "" NEXT ""Ive spoken with ### at ### Hill Realty and the Manager of Norwest Woods in ### she told me that shes not sure why I have a judgement under my name but that anytime a judgment is entered its recorded int he public recordshe asked what could she do to help me . I explained to her that I would get back to her once I find out exactly what I need to solve this issue### also wanted to know if a letter provided by her would be enoughplease let me know what she needs to do or provide to me to get this resolved. "" NEXT ""It's good to hear that the landlord agrees that there should not have been a judgment against you. In order to have the court record of the judgment against you changed either you or the lanldord would need to file a Motion for Relief from Judgment. If both parties agree (assent) to the motion the court should allow the motion and may do so without requiring a hearing. The landlord was represented by an attorney in this case so the court would probably require that the landlord's attorney sign the motion as being ""assented to."" When you speak with the landlord you should ask the landlord if they will assent to a motion for relief from judgment. If the landlord agrees you should make sure that the landlord's attorney will sign the motion as ""assented."" If the landlord's attorney is willing to file the motion that would be best. If the landlord's attorney isn't willing to file the motion you can file it preferably with the landlord's assent. If the landlord will not agree to do this you can file the motion based on the form below but without any indication that it is ""assented-to."" If you are not able to get the landlord's assent you will need to have a hearing. As I said in my previous reply it may be difficult for you to get the court to allow this motion without the landlord's assent. You can find a sample Motion here: https://www.google.com/search?q=sample+motion+to+vacate+judgment+massachusetts&oq=sample+mo&aqs=chrome.1.0j35i39j69i57j0l5.3113j1j7&sourceid=chrome&ie=UTF-8 I used this sample and added the information for your case on the first page of the motion attached to this post as a pdf based on the landlord assenting to your motion. You should use this only as a guide.  I am not able to speak with the landlord or the landlord's attorney on your behalf so I'm limited in what I can do to help you with this. The sample I attached includes the Affidavit from the website above. I did not edit that affidavit. If the ### attorney ### to your motion you may not need to attach an affidavit since the court will likely allow the motion if it is assented to by the landlord. However if the landlord does not asset to your motion you will need to file the motion with an affidavit and have a hearing. """,0,0
"START NEXT ""HiYour ex and your son can file for post secondary support (support for college) but need to do so before your son turns ###9.  Whether or not parents can be required to pay college costs depends upon the facts and circumstances of each case. The most that a parent generally can be expected to contribute is ###/3 (with the other parent being responsible for ###/### ###/3.  The website below has information on child ### secondary college expenses as well as representing yourself in court (if you choose not to get an attorney).  If you desire an attorney the website below has information on attorneys that specialize in this area.Good luck.https://indianalegalhelp.org/""",0,0
"START NEXT ""The simple answer is YES. You must show up at the hearing and state you have an objection to present and request that the Court hear testimony. If you have time before the hearing to file a ### to the petition you should also do that. It has to be filed with the Clerk and a copy sent to the Petitioner or the attorney. You can check ### for more information and forms.""",0,0
"START NEXT ""So my question is what forms do i need to fill out and how do i start the process to get custody?""",0,0
"START NEXT ""Mr. Lincomfelt I am very sorry to hear that your car was hit recently.  Based on the information you have provided however it does not sound like taking legal action against the police department is the best avenue for you to pursue.  Under Vehicle Code section 17001 the police department can be held liable for damage to property if that damage is caused by a negligent or wrongful act by a police officer when operating a police car.  But it seems unlikely that you could prove that the police were acting negligent or wrongful based on the information you have provided.  Further under Vehicle Code sections ### 21055 a police officer cannot be held liable for damage to property resulting from the operation of a police car when responding to an emergency call or when in the immediate pursuit of an actual or suspected violator of the law.  So even if it was the police car that had hit your car it seems unlikely that you would be able to recover damages from the police department based on the information you have provided. You may be able to recover damages through insurance or from the driver of the car that hit you however.  A few items to consider: Do you have car insurance?  If so I recommend that you report this accident to your insurance company.  They should be able to open a claim and investigation related to this incident and hopefully will then compensate you for the damages or repairs necessary to your car. Did you suffer any injuries as a result of the crash?  If so you should report those to your car insurance company as well so that you can be properly compensated for those injuries.Do you know the name of the driver who hit your car?  If so you can provide that information to your insurance company so that they can pursue contribution from that driver and/or his or her insurance company.  If you do not know the name of the driver your insurance company may be able to find out that information during their investigation.If you do not have car insurance then one final path you could pursue is contacting the police department to see if you can get the name of the driver who hit your car.  You could then decide if it is worth hiring a lawyer to pursue a civil claim against that driver for the damage to your car and any injuries you may have suffered. I hope that this information helps.  If you have any further questions please let me know.""",0,0
START,,
"START NEXT ""Hi!  What you are asking for is free legal work from an attorney through this site.  If you are eligible for low or no cost legal services you should ask for that from S.C. Legal Services or the Pro Bono Program of the S.C. Bar by contacting Legal Aid Intake Service at ###.""",0,0
"START NEXT ""Hello:You can start the divorce by alleging fault and no fault and seeking pendente lite relief. Try to obtain counsel for this.""",,
START,0,0
START,0,0
START,0,0
"START NEXT ""Dear Mr. ###I am assuming from what you wrote that both children were born out of wedlock and you have never established a court order or parenting plan with specific custodial rights. This forum is for asking specific civil law questions but it is not a lawyer reference service or a site for finding an attorney to hire.  Most ### lack the training knowledge skill and experience to represent themselves.  I understand you believe you are financially unable to retain an attorney for advice and representation.  You may need to seek financial help from friends family loans etc in order to hire a good local family law attorney.While public defenders are required for certain criminal defendants there is no right to a free lawyer for personal civil cases any more than for a free plumber dentist architect auto mechanic or any other professional.  It is up to you to find the resources to retain an attorney.  Otherwise you can attempt to represent yourself.  This forum cannot teach you how to act as your own attorney in a contested domestic relations matter.  Self-representation is often difficult confusing and may lead to an unsatisfactory result.There is a listing of some lower cost or pro bono legal service providers on the Missouri Bar web site here:  ###/However most likely you are going to need to hire an attorney of your choosing.  The Missouri Bar has an attorney search function here:  https://mobar.org/public/LawyerSearch.aspxLimited-scope representation may be another option to lower your cost: http://missourilawyershelp.org/hiring-a-lawyer-for-limited-scope-representation/Unfortunately the assistance you need is not available through this question/answer forum.  Best wishes.""",0,0
"START NEXT ""Ms. Ebey I am sorry to hear about your troubles getting your license back. I you have already plead guilty to the DUI there is no possible recourse for getting the charges dismissed or reduced. So unfortunately you're stuck with the charges. I am having trouble understanding the facts that you've given so I cannot give an exact answer here but you should be able to get your license back at this point. I would recommend that you go to your local DMV and bring any relevant documentation from your DUI--specifically proof that your fine has been paid. Thank you for submitting your question. We hope this helps!""",0,0
START,0,0
START,0,0
"START NEXT ""Delta has tried to get me to send $5.### but when I asked for a contract they refused. Then they tried to garnish my already garnished ### benifits.   I am ###.o. I am about to be laid-off due to ### closing in ### Il. Currently the U.S. Department of Education is garnishing my Social Security benefit."" NEXT ""Delta just called this morning again. When I asked them to send me a contract back in ###### they refused saying they don't do that. They stated that they could get the Social Security garnishment removed if I agree to their terms. I am about to be laid-off sometime between now and ###st this year from ###/ ###. I at this time have $### and will have another $###. I have the funds available as of the 17th of October to cover the medical bills but I may have to put off the dentist giving me dentures because I may not have the funds to cover them."" NEXT ""Good morningSorry to hear about your troubles. It sounds like you may want to look into consulting with a bankruptcy lawyer or a debt counseling company or a lawyer who specializes in debtor's rights. There are many issues here and it's tough to give you good guidance on a question and answer forum. It definitely sounds like you will need to challenge the fact that two companies are trying to collect the same debt but without having all the details it is hard to know where you need to start. Did you have any specific questions?""",0,0
"START NEXT ""Ms. ###The father shoud have been required to provide the same information you did.If you know where he works you can subpoena that information to show the courtIf you apply for services through the DOR  the DOR should have access to his real income informationThis is a link to information about exchanging information in Probate court that will explain the process of obtaining his information###I hope this is helpful###"" NEXT ""Thank you.Our case is through the DOR who when I asked about a discovery on his income told me they couldn't do that.Is there any action I can take against the family court for not requiring he supply any information other than a verbal statement while I was required to produce all financial information? The liaison also told me that I wasn't going to be getting support much longer and laughed at me. But i guess bad behavior isn't really something that can be controlled. The problem is that ive been held to a ser of standards my sons father isn't. "" NEXT ""I am not sure what action you can take against the fmaily court - you can check the cort website - there is contact information for the presiding Justiceyou could contact the presiding Judge and tell the judge what happened - there may be something the presiding justice can doI hope this is helpful""",0,0
"START NEXT ""Aloha ###No they can't evict you without filing a formal complaint for eviction and winning it in court.  They need to be granted by the court what is called a writ of eviction to have an officer of the law actually come to your premises and force you to leave.  They have no grounds other than an argument that you failed to pay rent for the given months they are requesting the full amount for.  However they breached their own lease so their argument will not be upheld in court.    I would just continue to pay rent in accordance to what is already provided in your lease agreement.  I would stand your ground with regards to the fact that the landlord made a mistake because they admitted it.    "" NEXT ""Mahalo for taking time out of your day to respond to me. We recieved another letter today stating if we don't pay them by ###th they will start eviction. I am assuming start the court process? What do we do? Just wait until they file that with the court and then try and fight it? Just to clarify they have pulled out every month's rent starting March (even though the contract states ###) they cut two checks instead of one. We assumed because they made a mistake and withdrew too early. Which is why we cashed them both back in March. I thought this issue would be that of small claims since what they are wanting is one of their checks back...###. Once again thank you so much for taking time to respond to pur situation!"" NEXT ""Yes I would wait until they file a complaint and serve it to you along with the summons.  """,0,0
"START NEXT ""I doubt that the power of attorney is sufficient but post a copy to this site for my review.  I think that your daughter would have to give you  formal temporary custody.  """,0,0
"START NEXT ""If you do not have a license you will not be able to file an action for failure to pay rent unless you get a rental license. Has the lease expired?  If the lease has expired you can give your friend/tenant a termination notice.  Please note that the termination must include very specific information and must be delivered on or before the rent due date.  For example if the rent due date is the first of the month the notice must be delivered on or before the first of the month.  The notice period must be at least ### but may be ###.  If the tenant does not vacate the premises by the expiration date set forth in the termination notice you would then file a complaint for tenant holding over.  Good luck."" NEXT ""Thank you yes the lease has expired and I have given the tenant a ###.  I gave him the notice on ###rd and gave him until ###th to vacate.  The notice gave very specific details as to why I was asking him to leave. He refuses to leave and has not paid any rent.  How do I file a notice of tenant hold over?  Is there a specific form that you can direct me to?"" NEXT ""Search Maryland District Court forms.  Find the Landlord/tenant section - you will want the Tenant Holding Over complaint.  Once completed you will file in the district court.  There is a $### $###'s fee for each tenant.  Please note that there may be an issue with the notice you provided your tenant.  The notice must be delivered on or before the rent due date which is typically the first of the month.  I noticed that your notice is dated after the first of the month.  "" NEXT ""I served him the notice on ###rd  ### ### effective ###th.  At the time he had not paid the rent for ###21  He paid no rent for ### ### ###21.   This is in addition to the ### ### ### ###20.  I will file the appropriate tenant holdover forms.  Thank you for this information.""",0,0
"START NEXT ""Unfortunately the best thing you can do is what you have already done - reach out to the officer.  It seems that officer was not very helpful and unwilling to submit a report.  Therefore you should try to contact the City of ### Police Department (or whatever entity responded to the incident) and attempt to speak with someone higher up.  I would first recommend sending a letter so they have the correct information in writing.  In the letter you should essentially state what your version of the events was and include that the responding officer did not speak with you or your witnesses.  Then if possible you should attempt to get written witness statements of your passenger and your eyewitness to attach to your letter so they will also have in writing their version and proof that you did in fact have witnesses to support your side of the story.  Also provide your contact information so that they can reach back out and discuss with you.If you do not hear back from them within a month or so I would then attempt to call and you can ask about the status of your letter and then hopefully discuss getting the report changed with different information.If you do decide to bring a civil lawsuit against the other driver this is something an attorney could also help you with getting fixed - then they can call and contact the department on your behalf.If you find that additional legal assistance is necessary please contact the South Carolina Bar Lawyer Referral Service at 800-### or call the Legal Aid Telephone Intake Service (###) at ###-###.  More information on the Barâ€™s Lawyer Referral Service can be found at https://www.scbar.org/public/get-legal-help/find-lawyer-or-mediator/find-a-lawyer/.""",0,0
"START NEXT ""the ### is final decree not degree.  You didn't say how your divorce was handled.  If you did it pro se you were supposed to prepare the Final Decree and have it entered at the time of your hearing.  If you had an attorney she/he would have prepared it.  In either case if either of thse were done call the clerk and see if one was entered. If so go to the clerk's office and ask for attested copies.  there will be a small fee. """,0,0
"START NEXT ""These folks might be able to help if you can't afford to hire an attorney:Indiana Legal Services Inc. - ######Suite ###800### IN 46###04 Office - ### Intake - ### (toll free) 3###7-### FAX indianalegalservices.org ###Market Square Center ### ### IN 46###04Services: Legal Representation; Consultation; Advice.Legal Areas: Family law Consumer law Senior law Housing issues Public benefitsEligibility: Income up to ######5% of the Federal Poverty Guidelines (up to ###00% in certain circumstances).Screening: Office hours: Monday-Friday 8:30-5:00. Intake hours: Telephone: Monday through Friday ###0:### - ###:###. ###: Emergency only during office hours.Counties Served: ### ### ### ### ### ### ### ### ### ### ### ### ### Rush ### Union ###: ### Second Phone: ### (toll free)Intake Phone: ### (toll free)### Legal Aid SocietyPhone: ### Fax: ###The office is open Monday-Friday 9:###-5:###.  The phones are extremely busy from 9:### ###0:### and ###:### ###:###.  The phones are not answered between noon and ###:###.  If you are unable to reach us ### try calling later in the day.Neighborhood ### Legal Clinic### Suite ###0###### IN 46###08United States### Main Office HoursMon - Thurs 8:### - 5:###(Reception Desk Closed ######:### - ###:###)Friday 8:### - ######:###T: ###.###F:Ã‚ ###.###E: ###This website may also provide helpful information:  https://www.in.gov/judiciary/selfservice/###499.htm""",0,0
START,0,0
"START NEXT ""If the estate is smaller than $100000 you can file an affidavit of small estate with the county clerk.  Your county's courthouse probably has an example of the form they will accept."" NEXT ""Will this still apply after paying off a chapter ### â€œsmall estateâ€�? with no executor?"" NEXT ""I am afraid that I don't know the answer to that question because I do not practice bankruptcy law.  You may want to post your question under the bankruptcy category.""",0,0
START,0,0
START,0,0
START,0,0
"START NEXT ""You definitely need an attorney that would specialize in this type of employment case.  It may even be a fee generating case.  Start by contacting District ### ###-### and see if they can refer you to a firm that handles employment health insurance.""",0,0
START,0,0
"START NEXT ""Dear Ms. ###Either hire a local family law attorney or try to represent yourself using the forms on the Missouri Courts web site.   Pro se forms are for uncontested cases.You would be well-advised to hire a good local family law attorney for advice and representation. Best wishes. """,0,0
"START NEXT ""Dear Mr. ###:            To find an attorney who might agree to represent you including one who might agree to do so on a contingency basis I recommend that you access the following website and its list of lawyer referral services:  ###.             The legal service providers listed on that list will give you contact information for specific lawyers including lawyers who practice in particular areas. You then can discuss with one of them the terms under which you will be represented.              On the other hand to find an attorney who might agree to represent you on a pro bono basis you might want to access the following internet link because it will take you directly to a website page on which you can check on the possibility of getting free or low cost legal aid if your financial resources are sufficiently limited:   ###            I hope this information is useful.            Sincerely            ###""",0,0
"START NEXT ""Please see the statute below.  If you have any other questions just send a reply.Oklahoma Statutes ###  Title ######. Landlord and Tenant       Residential Landlord and Tenant Act         Section ######### - Rental Agreements Cite as: O.S. Â§ __ __A. A rental agreement may not provide that either party thereto:###. Agrees to waive or forego rights or remedies under this act;###. Authorizes any person to ### judgment on a claim arising out of the rental agreement;###. Agrees to pay the other party's attorney's fees;###. Agrees to the exculpation limitation or indemnification of any liability arising under law for damages or injuries to persons or property caused by or resulting from the acts or omissions of either party their agents servants or employees in the operation or maintenance of the dwelling unit or the premises of which it is a part; or5. Agrees to the establishment of a lien except as allowed by this act in and to the property of the other party.B. A provision prohibited by subsection A of this section and included in a rental agreement is unenforceable.""",0,0
START,0,0
"START NEXT ""No so fast. ""Joint"" refers to ""legal"" custody which is really no custody at all. It's the custodial mother's requirement to ask for your input as to important life's matters for the child: education medical religious and physical. You ask something completely different. You ask about ""joint legal and physical custody"" which should mean 50/50. You'll have to look at the rest of the Judgment. Does it say week-on-week-off and is there a day of the week when the exchange occurs. If there is no information as to this exchange then you lawyer must modify the Judgment to be more specific. Without clarity the custodial parent will say that the ""joint"" only refers to legal custody which means you get very little at this point. Joint custody becomes important later on but that is not the question posed he."" NEXT ""What does this mean? "" NEXT ""Mediocre quality order of custody. We don't like ""Parenting time shall be as agreed between the parties."" This says that if one side does not agree the other side cannot see the child. So if mom has the child she can not agree for the ### to see the child. Further there is no other page displayed that may add to the details of the parenting lit.We do like the language that mom cannot move outside the school district. that would be a ### undertaking with poor results.""",0,0
"START NEXT ""You should contact the TN Department of Homeland Security to determine if there is an exception for reinstatement of your license without the payment of fees or a graduated payment based upon your income.  The number for DHS is: ###-### or email:  ###There is also a number for drivers' license reinstatement:  ###-###.""",0,0
START,0,0
"START NEXT ""I suggest that you ask your attorney's response in writing. If not satisfied consider a complaint to the local bar association. If appropriate then ask for a referral from the bar association.""",0,0
"START NEXT ""Hello I am a retired legal services lawyer in Bristol County who has volunteered to respond to some of the family law inquiries on Mass. Legal Answers On-line (""MLAO"").  I will try to respond helpfully to your inquiry.You did not say what your father has done to try to get custody of your son.  That might mean talk and threats physical intervention or legal action (for example a Petition for Guardianship in the appropriate Probate & Family Court).  If your situation already is in court on his petition for guardianship then you would have rights including to file an Answer denying any untrue allegations in his Petition and opposing his request for a guardianshp.  (The child's father also would have to be named as a party to a pending guardianship case.  I will assume that the child's father does not oppose your having custody of the child and is not seeking custody for himself -- which would complicate your case.)  Your rights in court also would include notice of every scheduled hearing and opportunities to be heard by the judge (and to reach settlements with the other parties which the judge might approve) to present evidence and to cross-examine witnesses at a trial and to be represented by an attorney (when and if you can hire one). Your description of your father especially his poor health his advanced age his family history and his lack of means seem to me to make him an unlikely candidate to be awarded guardianship of your son.  Your son's bond with you and his special needs that you fulfill would be a close second factor in a judge's denying your father a guardianship.  Your father's allegedly rocky relationship with you might be far down the list of facts that a judge might consider to be relevant to your son's future custody.  (If a judge finds that the parents and the petitioner all are ""unfit"" to exercise custody at the time then the judge would have the authority to order DCF into the case for state custody at least as a temporary measure to protect the child's safety and welfare.) Your father would have difficult burdens of proof to demonstrate to a judge that it is necessary in the best interests of the child to award your father temporary or permanent guardianship:  he would have to prove {###} that you and the child's father are ""unfit"" at this time to care adequately for your son; and {###} that he (the maternal grandfather of the boy) is the best candidate to parent the child at this time.  Judges do not easily come to such conclusions; and the Constitutions of the United States and of Massachusetts (as interpreted by the highest judges) protect the rights of fit parents to raise their children without unnecessary intervention by the state or by other persons (including even kindly grandparents).  If your descriptions are accurate I do not foresee your father winning a guardianship that you oppose for good reasons in any Massachusetts court.However I cannot say if your ""fitness"" would come into question before a Probate & Family Court judge who was charged with deciding if a guardianship was necessary in the best interests of your son.  Your homelessness and lack of means might be of some concern to a judge although I will assume that your brother would testify as to the great care that you still are providing to your son (with his help).  Your blaming your father (for preventing you from relocating?  for your other short-comings?) probably would not be enough to dissuade a judge from considering all the alleged facts presented to the court regarding what situation would be best for your son at this time).  Testimony and statements from your son's teachers doctors and social workers in support of your care of your son at this time would be more persuasive to a judge than throwing blame on your father (even if he deserves it) because it is your custodial fitness that you will most have to defend if this case gets to court.  In some cases like this where there are contradictory statements made to the judge by the opposing parties the judge may appoint someone (called a ""guardian ad litem"" or a ""GAL"") to investigate the allegations and to report to the court whatever he or she finds regarding the child's best interests in the current circumstances.  If you are doing as good a job of parenting as you described then I would guess that you would have nothing to fear from such an investigation which might easily resolve all the controversy in your favor. If you have additional questions and/or information regarding your situation you may forward it through MLAO within the next week; and I would try to respond again to those.  Good luck!         "" NEXT ""Are there any specific forms i need? And do the statements from the various people I am getting statements from need to be notarized? Or can they just be written statements? And do you know if there any of the forms I may need online and downloadable?  I am in another state currently amd trying to reserve money for the trip back up there for court on ###th.  All help is truly appreciated.  Thank you so much for your time and attention.### ###"" NEXT ""Hello again.  To respond to your questions about statements to use in court I suggest that you obtain sworn statements (signed under the pains and penalties of perjury and notarized according to the law of the state in which you reside).  I also had suggested that the statements that you collect and use be from persons with personal knowledge of what they state and that the persons be available to testify under oath in the Massachusetts court in the event that later there is a full trial.  Since you have disclosed that you reside in another state I infer that some (or all) of your helpful witnesses may not be available to travel and testify in person in Massachusetts.  So I will add a note about using sworn statements. Written statements can be used in the early part of a case to try to persuade the judge that not everything the opposing party alleges is true or at least that there is a real controversy and opposing allegations about what is true.  (You also might persuade the opposing party to be more reasonable or to give up his claims based on the strength of your evidence.)  In the early part of a custody case (for example on most motions for temporary orders) the judge is asked to make temporary orders that may remain in effect until there is a trial and a final judgment usually based on oral statements from the opposing parties [your plan for your oral statements should include mostly statements of relevant alleged facts for the judge to know supported by an outline of your argument why the judge (in the best interests of the child) should order what you are asking and should deny what the opposing party is asking].  The temporary orders made early in each case often have real effects and real consequences even though the final judgment can go in the opposite direction.  So in summary use written statements to support your oral statements that you plan to make for the judge at the scheduled hearing (tailor your statements to what is scheduled to be decided); and know which of the persons have agreed to testify in person at a future trial (in case the judge asks).  If any witness refuses to give a sworn statement consider their reasons and whether their unsworn statement would be helpful to your own statements that you will be making under oath.I am not sure what ""forms"" you are asking about.  In general the Massachusetts Probate & Family Courts have a variety of forms that can be used for a variety of purposes.  For example they have complaints (and petitions) for every type of case that anyone would want to commence (in probate matters and in family law matters).  They also have motion forms and affidavit forms and various other forms that may be used.  You can pick up blank forms from the Register's Office when you go to the courthouse; or you may find copies on-line (I believe at masscourts.gov) or in Mass Practice vol. ###-###.  To create an affidavit or a motion however you are not required to use the court-created forms.  If you have seen a Massachusetts motion you may create your own motion following the same format:  i.e. a ""caption"" at the top that identifies the case and the document then the content then the date and signature block.  A notary in your state should be able to help you with the format of a sworn affidavit [using the ""caption"" for your Massachusetts case].I do not know if you have filed and served an ""Answer"" or if the deadline has passed.  The Massachusetts Probate & Family Court has no standard Answer form that you could use.  (Mass Practice or on-line resources might have suggestive models.)  It is not absolutely necessary to file and serve your ""Answer"" to the Plaintiff's Complaint although it does put the Plaintiff and the Court on notice that you object to the orders and the relief that the Plaintiff has requested in his Complaint; so it could be useful.     Good luck!""",1,1
"START NEXT ""This is a legal answers site not a lawyer search site.  If you are looking for an attorney for a ### County file you can contact the ### County Bar Association use online search ### (such as www.avvo.com www.lawyer.com or www.findlaw.com) or ask friends and family for referrals.In order to get a divorce you will need to file a Petition for Dissolution of Marriage that meets Illinois Marriage and Dissolution of Marriage requirements.  The statutes start at ### 5/###.  Several if not all may be linked by one or more of the sites listed in the next paragraph.The website www.illinoislegalaid.org provides general legal overview information with links to forms and other resources.  Forms and other information relevant for filing and procedural concerns will be at the ### County Circuit Clerk Circuit Courts and Law Library websites.  Circuit clerk and library personnel can help with explaining steps and describing what documents may be needed but cannot provide legal advice.Regards### F KlenkeAttorney### IL""",0,0
START,0,0
"START NEXT ""You can attach exhibits as the other attorney did labeling them exhibit ### ### etc.  There is no form for submitting exhibits.""",0,0
START,0,0
